scene_id,patch_id,bare_percentage,s2_b1_mean,s2_b1_std,s2_b2_mean,s2_b2_std,s2_b3_mean,s2_b3_std,s2_b4_mean,s2_b4_std,s2_b5_mean,s2_b5_std,s2_b6_mean,s2_b6_std,s2_b7_mean,s2_b7_std,s2_b8_mean,s2_b8_std,s2_b9_mean,s2_b9_std,s2_b10_mean,s2_b10_std,s2_b11_mean,s2_b11_std,s2_b12_mean,s2_b12_std,s2_b13_mean,s2_b13_std,s1_vv_mean,s1_vv_std,s1_vh_mean,s1_vh_std
21,425,2.63519287109375,1583.7918701171875,294.77286004375924,1292.1905975341797,329.86849700302696,1023.9457702636719,316.85022817883134,861.9499206542969,310.7555205057088,871.4229583740234,313.4847708966404,905.9919891357422,394.4813385971228,899.3396301269531,437.94656444155606,830.4978790283203,451.3598234015166,880.1211853027344,508.2446034419765,305.84967041015625,162.9440569661102,63.21246337890625,14.746784265657991,495.9132080078125,640.6937128537274,335.2423858642578,407.4289860114045,-16.258116,4.395902,-23.907057,4.084045
21,426,3.33404541015625,1643.4722137451172,309.4222837969201,1385.3746490478516,340.2138588156779,1128.2491607666016,329.2831975226544,964.6570587158203,341.76426610954474,995.3625640869141,391.09049034553817,1056.8580322265625,554.9660960126927,1052.190658569336,632.3345652836088,973.9008331298828,651.2196603983896,1027.7021942138672,734.9909493100546,327.8040771484375,238.0445547105041,51.66241455078125,21.52452188579649,481.57020568847656,724.9359581698415,290.07301330566406,400.8324595624783,-16.380297,3.8782172,-24.502674,3.8875372
21,456,2.63519287109375,1305.776611328125,71.52100107531865,1010.3902282714844,98.9824610347793,783.9288330078125,117.52292231408985,671.9037780761719,147.78273420774022,799.6820831298828,251.71947745623746,983.7891235351562,414.76701127289215,1072.3292083740234,487.0040711395941,1065.7067565917969,512.8724920104781,1192.9475555419922,583.2275204828958,440.46229553222656,184.40083914345567,51.24021911621094,14.432348469651398,1224.1188201904297,708.775704072795,804.5518798828125,466.15635964982164,-11.352403,3.8678176,-19.197697,3.9732172
21,457,3.33404541015625,1335.945068359375,96.7221346406224,1071.1858978271484,163.112102981788,861.0973815917969,197.50156405872826,742.6352081298828,234.59634261539003,904.7587280273438,384.806914127584,1131.5395812988281,617.2419077745012,1227.7570190429688,710.1720415251605,1208.7505798339844,733.2495275650346,1337.0503997802734,826.1890719668678,478.82928466796875,258.28193046279847,61.721160888671875,15.633153387400064,1136.080795288086,781.3987986733731,689.4843292236328,455.6060218390649,-11.930889,3.711766,-19.89121,4.2197886
24,57,5.28564453125,9195.870590209961,231.1515648908103,8852.046630859375,295.1352342238183,7898.452850341797,316.56850773784,8439.025466918945,389.0979778098171,8654.187744140625,408.7444803686944,8613.837356567383,418.11508622912913,8470.097610473633,419.08121343599197,8117.596862792969,417.65357467626797,8214.171142578125,421.598436049122,5166.220184326172,263.3445647493463,289.32081604003906,33.379668026972865,757.2886657714844,61.286586378057535,827.3206787109375,63.03241375644105,-21.233171,2.767226,-29.709532,2.3435595
24,86,2.08282470703125,9304.052795410156,227.56273352356902,8971.171798706055,289.0813164990142,8007.46125793457,315.3666275886841,8558.331619262695,394.71481771242816,8776.457504272461,418.3606101108307,8734.625244140625,429.5946788947764,8592.96176147461,434.3553183451083,8245.705062866211,431.79956975564977,8336.144515991211,439.9080198432159,5241.108596801758,283.40601477305,310.9308624267578,42.747685908572386,800.1679534912109,76.14776504812853,870.4815826416016,78.20597422482028,-20.98029,2.6992416,-29.761187,2.2731793
24,114,6.512451171875,9566.198501586914,195.55813478450943,9254.59211730957,237.6109183415899,8291.18798828125,254.4021914928853,8885.823806762695,313.90732544421417,9117.851531982422,331.80563270718085,9084.772399902344,341.1103026037675,8948.544555664062,344.6043482876949,8590.214736938477,341.86678157895614,8691.13949584961,347.52226088824955,5463.400772094727,225.41707074870425,351.7712707519531,44.880668830133004,885.2135772705078,82.97562791117886,957.1554107666016,81.24736456638382,-20.76379,2.6061296,-29.6583,2.2079432
24,115,6.6192626953125,9425.463989257812,208.2628674332452,9095.902374267578,258.0476847913943,8127.2213134765625,275.8129904403309,8694.525039672852,337.63400024733113,8919.264663696289,355.5509668915245,8879.763320922852,363.9058288466082,8743.117736816406,366.1832383595985,8387.978408813477,364.2024493041044,8488.399703979492,368.464511125257,5337.582321166992,236.9770063320706,335.5477294921875,41.282268078275344,850.3459777832031,79.78691306776629,921.3117828369141,78.66465104825458,-20.736431,2.7328212,-29.696339,2.2793398
24,143,6.512451171875,9562.623916625977,211.33909743902032,9230.81997680664,262.344018775174,8257.279571533203,281.6604706971357,8841.251724243164,344.6364641533016,9070.707122802734,363.96458335102443,9036.560333251953,373.1284207633922,8902.397201538086,376.98167365676056,8537.856506347656,376.22056490984835,8647.390167236328,379.4874503818419,5440.982177734375,248.26413975221607,373.01055908203125,40.41857197233878,922.6825103759766,80.59713769884054,992.1998901367188,81.01711096598693,-20.974228,2.5605323,-29.693272,2.1743433
24,144,6.6192626953125,9499.60336303711,173.5431967757228,9164.866607666016,210.23690409964004,8189.696197509766,221.7669850582151,8763.49447631836,267.06959581044447,8991.218795776367,280.04430299639614,8952.675354003906,286.45570099845844,8819.257614135742,288.4223982691212,8458.91470336914,284.81433769717984,8566.315002441406,289.76205161465265,5394.677001953125,186.2540911447589,373.9946746826172,39.887948283864745,923.05029296875,76.98178303564917,990.4742431640625,77.08092937620475,-20.876019,2.6837854,-29.695879,2.2615318
26,126,3.2623291015625,7422.892608642578,994.2051877379268,7331.813140869141,1176.231065015,6772.554061889648,1130.2546633305203,7140.819244384766,1254.1364285103375,7277.28759765625,1191.9533799633666,7274.649826049805,1083.7626698870827,6997.691558837891,1021.1614496222503,6662.720764160156,995.5746628922757,6653.910064697266,956.3123689538792,3973.096221923828,516.7058627169314,82.87150573730469,9.978821988206121,454.5169219970703,61.277030521276,457.3587188720703,71.81166939415971,-10.813379,3.0222893,-17.880081,3.8804002
26,127,2.97088623046875,7266.631240844727,1132.9082929406002,7169.790283203125,1325.691511190977,6623.948379516602,1272.1860419582954,6974.76008605957,1406.5037951471886,7110.2801513671875,1344.4461680391676,7110.093444824219,1225.130613912155,6836.876754760742,1153.974817682518,6508.063262939453,1117.901420503445,6495.589996337891,1078.6616234371188,3877.2515258789062,587.6403758783239,79.3709716796875,10.570202021927216,429.220947265625,54.72381839284712,428.53173828125,65.44700959887632,-11.634323,3.6208375,-19.19929,4.514022
26,155,3.2623291015625,7621.915603637695,621.2135963897878,7546.196960449219,806.1791272299171,6976.213973999023,785.3899931380911,7380.876419067383,871.6469705597447,7495.366958618164,831.8053130553387,7434.088150024414,788.3871970829897,7150.872161865234,746.2529706678919,6808.604263305664,738.9664318794139,6798.035202026367,702.6786313809924,4065.417510986328,362.2010109001977,86.15771484375,6.794454332073992,478.98057556152344,54.99946902940414,490.2916564941406,57.69885754143735,-10.244465,2.8805928,-16.839931,3.3960783
26,156,2.97088623046875,7367.325424194336,815.3227611844085,7276.168884277344,1001.5798082003519,6724.309463500977,965.4022421338086,7094.889434814453,1067.8873907210138,7216.488052368164,1018.15221135443,7179.077575683594,949.1883213005166,6908.855239868164,895.8910436600535,6577.616409301758,877.8889589057383,6564.279342651367,840.2396399136435,3927.742156982422,445.4895748022133,82.556640625,7.781326232291614,454.36598205566406,52.95074058359101,460.3425750732422,57.355745808556236,-10.380541,2.637667,-17.409359,3.6615489
26,175,2.0721435546875,6995.816711425781,1045.2611304871389,6878.628555297852,1252.838180583562,6335.78515625,1205.1998068821065,6668.184539794922,1336.5593326422477,6800.783386230469,1273.8964631181684,6823.106216430664,1173.290902853561,6570.403945922852,1107.6349799734442,6244.673812866211,1078.85051874876,6234.19953918457,1034.050190219378,3708.026611328125,554.5458931204425,74.30670166015625,10.069605847484233,393.57395935058594,53.64071595976857,385.99298095703125,61.89300642193693,-10.021095,2.7541285,-16.763882,3.5463529
26,176,3.271484375,7451.290283203125,779.0113110256339,7362.831161499023,954.2468597048785,6795.890274047852,918.1793601645929,7181.583831787109,1013.8473769332436,7292.841598510742,960.614166247393,7255.172698974609,890.3825348527814,6977.851364135742,839.4760783050449,6632.741394042969,825.2094128154257,6618.286834716797,783.7239381008843,3941.276580810547,414.40558344449136,80.67475891113281,7.902372217678035,422.3677520751953,53.90313054369118,425.27809143066406,57.3538886940973,-9.860643,2.4131866,-16.984043,3.4622436
26,177,1.1993408203125,7709.690093994141,416.78309727493485,7639.154281616211,604.0192456881323,7061.381973266602,586.9685019607571,7481.601089477539,647.3456132479516,7587.028289794922,596.7183678843287,7523.539031982422,564.9412938250238,7236.257019042969,533.3606664121712,6881.298278808594,547.0140565847331,6867.229583740234,499.8819533453072,4094.534210205078,233.3088441829795,85.19172668457031,4.836622077404292,450.439208984375,51.6202112238624,459.64122009277344,52.96196706663223,-9.555514,2.2260685,-16.404993,2.7345076
26,204,1.9317626953125,6958.888702392578,978.4682860944588,6845.975082397461,1193.7071562091753,6311.22184753418,1146.755533452003,6646.488006591797,1271.4762824277625,6782.585647583008,1208.0752389305796,6809.144805908203,1107.4708737492283,6556.479400634766,1044.6193278137134,6232.40576171875,1016.8635298875109,6222.382568359375,974.3409991073951,3701.334976196289,516.1973225430285,73.8160400390625,9.319261534017194,391.49159240722656,49.53416933792199,383.09080505371094,56.87377722049072,-9.87792,2.4253173,-16.525337,3.2410088
26,205,3.131103515625,7348.117614746094,742.6506602468368,7263.665588378906,939.1391025412803,6710.282806396484,900.4139462684925,7093.469009399414,992.4316945826251,7213.997863769531,932.8974311087545,7192.306747436523,859.4470254126223,6918.329574584961,809.3467311940743,6577.224456787109,797.0659464112595,6565.29411315918,753.8623346783825,3908.3182373046875,389.3611878389771,79.12434387207031,6.958757946720727,417.3157043457031,50.592153345950464,416.66448974609375,51.66579597649831,-9.889676,2.446193,-16.767511,3.3474717
26,206,1.1993408203125,7476.881591796875,503.9153217623385,7401.187850952148,719.3269397937016,6842.430587768555,692.9691021375997,7248.840484619141,763.2906103134219,7365.37678527832,703.462763958332,7325.415237426758,656.9401265114815,7049.859512329102,620.8687174578694,6705.279586791992,630.3642289412613,6695.432373046875,580.9325339598576,3990.636459350586,274.47369985981226,82.01704406738281,5.278935157698105,447.34864807128906,50.87055799736048,450.1545104980469,51.20581344542391,-9.611111,2.4857826,-16.14863,2.8449624
